시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자,행정동
강남-역삼-003686,1,서울특별시,강남구,11680,서울특별시 강남구 논현로81길 11 주택앞,서울특별시 강남구 역삼동 738-40 주택앞,37.4979739251111,127.037154951111,일원본동주민센터,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003687,1,서울특별시,강남구,11680,서울특별시 강남구 논현로94길 23 세븐일레븐,서울특별시 강남구 역삼동 670-23 세븐일레븐,37.5027519461111,127.038363391111,주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003691,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로10길 40 한진빌라,서울특별시 강남구 역삼동 828-12 한진빌라,37.4965329681111,127.033256061111,대한남부적십자혈액원,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003692,1,서울특별시,강남구,11680,서울특별시 강남구 언주로98길 36 일반주택,서울특별시 강남구 역삼동 703-7 일반주택,37.5045392321111,127.044742111111,비스빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003735,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 101 ,서울특별시 강남구 역삼동  ,37.4983230241111,127.028283661111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003741,1,서울특별시,강남구,11680,서울특별시 강남구 논현로85길 58 백림빌딩,서울특별시 강남구 역삼동 823-33 백림빌딩,37.4981736531111,127.033442661111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-세곡-003807,2,서울특별시,강남구,11680,서울특별시 강남구 밤고개로26길 11-9 ,서울특별시 강남구 율현동 263  ,37.5051286511111,127.026470811111,지구 입구에서 위쪽,세곡119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-세곡-003808,2,서울특별시,강남구,11680,서울특별시 강남구 밤고개로 254 ,서울특별시 강남구 율현동 359  ,37.5018004411111,127.035597221111,백림빌딩,세곡119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-세곡-003817,5,서울특별시,강남구,11680,서울특별시 강남구 밤고개로27길 7-9 단독주택,서울특별시 강남구 율현동 (산) 14-2 단독주택,37.4967069911111,127.035056711111,강남유탑유블레스,세곡119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-현장-003830,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로72길 13-3 삼성동 11612지번건물,서울특별시 강남구 삼성동 116-12 삼성동 11612지번건물,37.5043490611111,127.032681211111,엘에이치강남3단지,현장대응단,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-영동-003850,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 123 리체힐 신논현 오피스텔,서울특별시 강남구 논현동 202-9 리체힐 신논현 오피스텔,37.5053028,127.0272121,쉼표소공원 앞,영동119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003851,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로 302 동희빌딩,서울특별시 강남구 역삼동 837-10 동희빌딩,37.490329,127.031668,공사중건물,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
